match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,is_wicket,dismissal_kind,player_dismissed
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,13,1,G Maxwell,A Russell,F du Plessis,1,0,1,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,13,2,G Maxwell,A Russell,F du Plessis,4,0,4,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,13,3,G Maxwell,A Russell,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,13,4,G Maxwell,A Russell,F du Plessis,2,0,2,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,13,5,G Maxwell,A Russell,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,13,6,G Maxwell,A Russell,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,14,1,G Maxwell,S Narine,F du Plessis,6,0,6,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,14,2,G Maxwell,S Narine,F du Plessis,4,0,4,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,14,3,G Maxwell,S Narine,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,14,4,G Maxwell,S Narine,F du Plessis,4,0,4,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,14,5,G Maxwell,S Narine,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,14,6,G Maxwell,S Narine,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,15,1,G Maxwell,S Narine,F du Plessis,6,0,6,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,15,2,G Maxwell,S Narine,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,15,3,G Maxwell,S Narine,F du Plessis,1,0,1,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,15,4,G Maxwell,S Narine,F du Plessis,1,0,1,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,15,5,G Maxwell,S Narine,F du Plessis,1,0,1,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,15,6,G Maxwell,S Narine,F du Plessis,1,0,1,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,16,1,G Maxwell,S Iyer,F du Plessis,6,0,6,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,16,2,G Maxwell,S Iyer,F du Plessis,1,0,1,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,16,3,G Maxwell,S Iyer,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,16,4,G Maxwell,S Iyer,F du Plessis,1,0,1,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,16,5,G Maxwell,S Iyer,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,16,6,G Maxwell,S Iyer,F du Plessis,4,0,4,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,17,1,G Maxwell,S Narine,F du Plessis,6,0,6,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,17,2,G Maxwell,S Narine,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,17,3,G Maxwell,S Narine,F du Plessis,0,1,1,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,17,4,G Maxwell,S Narine,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,17,5,G Maxwell,S Narine,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,17,6,G Maxwell,S Narine,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,18,1,G Maxwell,S Narine,F du Plessis,1,0,1,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,18,2,G Maxwell,S Narine,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,18,3,G Maxwell,S Narine,F du Plessis,1,0,1,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,18,4,M Siraj,S Narine,F du Plessis,1,0,1,1,stumped,G Maxwell
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,18,5,M Siraj,S Narine,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,18,6,M Siraj,S Narine,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,19,1,M Siraj,V Chakravarthy,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,19,2,M Siraj,V Chakravarthy,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,19,3,M Siraj,V Chakravarthy,F du Plessis,6,0,6,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,19,4,M Siraj,V Chakravarthy,F du Plessis,4,0,4,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,19,5,M Siraj,V Chakravarthy,F du Plessis,0,0,0,0,,
13,1,Royal Challengers Bangalore,Kolkata Knight Riders,19,6,M Siraj,V Chakravarthy,F du Plessis,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,0,1,S Iyer,V Kohli,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,0,2,S Iyer,V Kohli,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,0,3,S Iyer,V Kohli,A Russell,6,0,6,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,0,4,S Iyer,V Kohli,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,0,5,S Iyer,V Kohli,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,0,6,S Iyer,V Kohli,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,1,1,S Iyer,F du Plessis,A Russell,4,0,4,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,1,2,S Iyer,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,1,3,S Iyer,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,1,4,S Iyer,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,1,5,S Iyer,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,1,6,S Iyer,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,2,1,S Iyer,M Siraj,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,2,2,S Narine,M Siraj,A Russell,2,0,2,1,caught,S Iyer
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,2,3,S Narine,M Siraj,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,2,4,S Narine,M Siraj,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,2,5,S Narine,M Siraj,A Russell,4,1,5,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,2,6,S Narine,M Siraj,A Russell,6,0,6,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,3,1,S Narine,F du Plessis,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,3,2,S Narine,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,3,3,S Narine,F du Plessis,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,3,4,S Narine,F du Plessis,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,3,5,S Narine,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,3,6,S Narine,F du Plessis,A Russell,6,0,6,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,4,1,S Narine,M Siraj,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,4,2,S Narine,M Siraj,A Russell,6,1,7,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,4,3,S Narine,M Siraj,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,4,4,S Narine,M Siraj,A Russell,0,1,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,4,5,S Narine,M Siraj,A Russell,6,0,6,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,4,6,S Narine,M Siraj,A Russell,4,0,4,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,5,1,S Narine,F du Plessis,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,5,2,S Narine,F du Plessis,A Russell,6,0,6,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,5,3,S Narine,F du Plessis,A Russell,4,0,4,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,5,4,S Narine,F du Plessis,A Russell,2,0,2,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,5,5,S Narine,F du Plessis,A Russell,4,0,4,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,5,6,S Narine,F du Plessis,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,6,1,S Narine,F du Plessis,A Russell,1,1,2,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,6,2,S Narine,F du Plessis,A Russell,4,0,4,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,6,3,S Narine,F du Plessis,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,6,4,S Narine,F du Plessis,A Russell,4,0,4,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,6,5,S Narine,F du Plessis,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,6,6,S Narine,F du Plessis,A Russell,4,0,4,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,7,1,S Narine,M Siraj,A Russell,4,0,4,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,7,2,S Narine,M Siraj,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,7,3,S Narine,M Siraj,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,7,4,S Narine,M Siraj,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,7,5,V Chakravarthy,M Siraj,A Russell,0,0,0,1,bowled,S Narine
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,7,6,V Chakravarthy,M Siraj,A Russell,6,0,6,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,8,1,V Chakravarthy,G Maxwell,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,8,2,V Chakravarthy,G Maxwell,A Russell,6,0,6,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,8,3,V Chakravarthy,G Maxwell,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,8,4,V Chakravarthy,G Maxwell,A Russell,4,0,4,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,8,5,V Chakravarthy,G Maxwell,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,8,6,V Chakravarthy,G Maxwell,A Russell,2,0,2,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,9,1,V Chakravarthy,G Maxwell,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,9,2,V Chakravarthy,G Maxwell,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,9,3,V Chakravarthy,G Maxwell,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,9,4,V Chakravarthy,G Maxwell,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,9,5,V Chakravarthy,G Maxwell,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,9,6,V Chakravarthy,G Maxwell,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,10,1,V Chakravarthy,M Siraj,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,10,2,V Chakravarthy,M Siraj,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,10,3,V Chakravarthy,M Siraj,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,10,4,V Chakravarthy,M Siraj,A Russell,6,0,6,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,10,5,V Chakravarthy,M Siraj,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,10,6,V Chakravarthy,M Siraj,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,11,1,V Chakravarthy,V Kohli,A Russell,6,1,7,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,11,2,V Chakravarthy,V Kohli,A Russell,4,0,4,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,11,3,V Chakravarthy,V Kohli,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,11,4,V Chakravarthy,V Kohli,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,11,5,V Chakravarthy,V Kohli,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,11,6,V Chakravarthy,V Kohli,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,12,1,V Chakravarthy,M Siraj,A Russell,6,0,6,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,12,2,V Chakravarthy,M Siraj,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,12,3,V Chakravarthy,M Siraj,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,12,4,V Chakravarthy,M Siraj,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,12,5,V Chakravarthy,M Siraj,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,12,6,V Chakravarthy,M Siraj,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,13,1,V Chakravarthy,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,13,2,V Chakravarthy,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,13,3,V Chakravarthy,F du Plessis,A Russell,4,0,4,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,13,4,V Chakravarthy,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,13,5,V Chakravarthy,F du Plessis,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,13,6,V Chakravarthy,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,1,V Chakravarthy,G Maxwell,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,2,V Chakravarthy,G Maxwell,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,3,V Chakravarthy,G Maxwell,A Russell,4,0,4,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,4,V Chakravarthy,G Maxwell,A Russell,6,0,6,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,5,V Chakravarthy,G Maxwell,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,6,V Chakravarthy,G Maxwell,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,1,V Chakravarthy,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,2,V Chakravarthy,F du Plessis,A Russell,6,0,6,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,3,V Chakravarthy,F du Plessis,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,4,V Chakravarthy,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,5,V Chakravarthy,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,6,V Chakravarthy,F du Plessis,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,16,1,V Chakravarthy,F du Plessis,A Russell,1,1,2,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,16,2,V Chakravarthy,F du Plessis,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,16,3,S Iyer,F du Plessis,A Russell,0,0,0,1,bowled,V Chakravarthy
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,16,4,S Narine,F du Plessis,A Russell,0,0,0,1,stumped,S Iyer
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,16,5,S Narine,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,16,6,S Narine,F du Plessis,A Russell,2,0,2,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,17,1,S Narine,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,17,2,S Narine,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,17,3,S Narine,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,17,4,S Narine,F du Plessis,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,17,5,S Narine,F du Plessis,A Russell,1,1,2,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,17,6,V Chakravarthy,F du Plessis,A Russell,0,0,0,1,lbw,S Narine
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,18,1,S Iyer,V Kohli,A Russell,6,0,6,1,caught,V Chakravarthy
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,18,2,S Iyer,V Kohli,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,18,3,S Iyer,V Kohli,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,18,4,S Iyer,V Kohli,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,18,5,S Iyer,V Kohli,A Russell,6,0,6,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,18,6,S Iyer,V Kohli,A Russell,6,0,6,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,19,1,S Iyer,F du Plessis,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,19,2,S Iyer,F du Plessis,A Russell,1,0,1,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,19,3,S Iyer,F du Plessis,A Russell,6,0,6,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,19,4,S Iyer,F du Plessis,A Russell,0,0,0,0,,
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,19,5,S Narine,F du Plessis,A Russell,0,0,0,1,caught,S Iyer
13,2,Kolkata Knight Riders,Royal Challengers Bangalore,19,6,S Narine,F du Plessis,A Russell,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,0,1,A Markram,Y Chahal,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,0,2,A Markram,Y Chahal,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,0,3,A Markram,Y Chahal,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,0,4,A Markram,Y Chahal,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,0,5,A Markram,Y Chahal,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,0,6,A Markram,Y Chahal,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,1,1,A Markram,Y Jaiswal,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,1,2,A Markram,Y Jaiswal,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,1,3,A Markram,Y Jaiswal,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,1,4,A Markram,Y Jaiswal,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,1,5,A Markram,Y Jaiswal,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,1,6,A Markram,Y Jaiswal,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,2,1,A Markram,Y Chahal,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,2,2,A Markram,Y Chahal,H Klaasen,6,0,6,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,2,3,B Kumar,Y Chahal,H Klaasen,6,0,6,1,stumped,A Markram
14,1,Sunrisers Hyderabad,Rajasthan Royals,2,4,B Kumar,Y Chahal,H Klaasen,4,0,4,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,2,5,B Kumar,Y Chahal,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,2,6,B Kumar,Y Chahal,H Klaasen,4,0,4,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,3,1,B Kumar,S Samson,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,3,2,B Kumar,S Samson,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,3,3,B Kumar,S Samson,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,3,4,B Kumar,S Samson,H Klaasen,4,0,4,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,3,5,B Kumar,S Samson,H Klaasen,2,0,2,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,3,6,B Kumar,S Samson,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,4,1,B Kumar,S Samson,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,4,2,B Kumar,S Samson,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,4,3,B Kumar,S Samson,H Klaasen,4,0,4,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,4,4,B Kumar,S Samson,H Klaasen,6,0,6,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,4,5,T Natarajan,S Samson,H Klaasen,2,0,2,1,stumped,B Kumar
14,1,Sunrisers Hyderabad,Rajasthan Royals,4,6,T Natarajan,S Samson,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,5,1,T Natarajan,J Buttler,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,5,2,T Natarajan,J Buttler,H Klaasen,6,0,6,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,5,3,T Natarajan,J Buttler,H Klaasen,4,0,4,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,5,4,T Natarajan,J Buttler,H Klaasen,2,0,2,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,5,5,T Natarajan,J Buttler,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,5,6,T Natarajan,J Buttler,H Klaasen,4,0,4,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,6,1,T Natarajan,S Samson,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,6,2,T Natarajan,S Samson,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,6,3,T Natarajan,S Samson,H Klaasen,2,0,2,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,6,4,T Natarajan,S Samson,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,6,5,T Natarajan,S Samson,H Klaasen,6,0,6,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,6,6,T Natarajan,S Samson,H Klaasen,4,0,4,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,7,1,T Natarajan,Y Chahal,H Klaasen,1,1,2,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,7,2,T Natarajan,Y Chahal,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,7,3,T Natarajan,Y Chahal,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,7,4,T Natarajan,Y Chahal,H Klaasen,6,0,6,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,7,5,T Natarajan,Y Chahal,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,7,6,T Natarajan,Y Chahal,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,8,1,T Natarajan,J Buttler,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,8,2,T Natarajan,J Buttler,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,8,3,T Natarajan,J Buttler,H Klaasen,1,1,2,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,8,4,T Natarajan,J Buttler,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,8,5,T Natarajan,J Buttler,H Klaasen,4,0,4,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,8,6,T Natarajan,J Buttler,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,9,1,T Natarajan,Y Jaiswal,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,9,2,T Natarajan,Y Jaiswal,H Klaasen,4,0,4,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,9,3,T Natarajan,Y Jaiswal,H Klaasen,6,0,6,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,9,4,T Natarajan,Y Jaiswal,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,9,5,T Natarajan,Y Jaiswal,H Klaasen,0,0,0,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,9,6,T Natarajan,Y Jaiswal,H Klaasen,1,0,1,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,10,1,T Natarajan,Y Chahal,H Klaasen,6,0,6,0,,
14,1,Sunrisers Hyderabad,Rajasthan Royals,10,2,T Natarajan,Y Chahal,H Klaasen,6,0,6,0,,
